,,,,,,,,Price performance,,,,,,,,,,,,,,
,Ticker,Name,Country,Theme 1,Sub theme,Sector 1,Sector 2,YTD,1M,3M,6M,1Y,3Y,5Y,,,Dividend yield (%),Trend,Trend,52-wk high,Trading value,RSI
,SNDK US Equity,SANDISK CORP,US,AI Supercycle,Data center buildout,Non-volatile storage - NAND,,238.769798240002,32.7340269724094,98.0522499311345,400.87558695519,2787.67417985686,2490.08331298828,2490.08331298828,,,#N/A N/A,Near 52 weeks high,,0.950430100632876,431208682683.811,63.8442710298507
,6809 HK Equity,MONTAGE TECHNOLOGY CO LTD-H,CN - A ,AI Supercycle,Chips buildout,Layer 1 - Fabless/Chips desginer,,114.800261951539,31.9540229885057,114.800261951539,114.800261951539,114.800261951539,114.800261951539,114.800261951539,,,0.186699329296479,Near 52 weeks high,,0.951768488745981,1562252198.48243,65.99353533897
,GEV US Equity,GE VERNOVA INC,US,AI Supercycle,Renewable energy,Energy components,,69.1604781542013,26.4039354413163,72.6046981631669,96.7059719189026,218.879866098054,775.83240327381,775.83240327381,,,0.173984150043931,Near 52 weeks high,,0.972570751723846,72904513950.9221,80.5194010561741
,175 HK Equity,GEELY AUTOMOBILE HOLDINGS LT,CN - H,Nextgen tech,,Automotive,,30,13.2057416267943,42.3586040914561,21.2090163934426,50.3176620076239,145.650383082117,9.88722472907678,,,2.15703192407248,Near 52 weeks high,RSI Overbought,0.904761904761905,8856362630.97612,59.8746313761126
,MRVL US Equity,MARVELL TECHNOLOGY INC,US,AI Supercycle,,Layer 1 - Fabless/Chips desginer,,85.210870968334,79.2550861396641,102.470340661115,96.7906781868463,188.78422738286,327.141376570159,249.873198560004,,,0.144962548100738,Near 52 weeks high,RSI Overbought,0.986298105564161,118475229692.255,89.2254715117272
,MU US Equity,MICRON TECHNOLOGY INC,US,AI Supercycle,,Layer 6 - HBM,,52.7233533766734,21.7910148966458,23.8068316381051,119.943384723177,522.216483106049,709.477400807769,448.406194468014,,,0.124551102036796,Near 52 weeks high,,0.97589258455747,601039894595.915,66.1762309991765
,9983 JT Equity,FAST RETAILING CO LTD,JP,Nextgen tech,,Consumer products,,21.5634837355719,12.3666343355965,16.8235294117647,25.6053487531623,50.2918918918919,118.104800753059,136.374971661755,,,0.917299699011036,Near 52 weeks high,RSI Overbought,0.921664464993395,16537113320.3591,51.2245183169925
,XLE US Equity,SS ENERGY SELECT SECTOR,US,Thematic,,Energy,,24.8192761056656,-6.34451094306981,15.7659478712644,29.3970694725476,38.0663909431459,32.0815937464913,138.111155629905,,,2.70395226209111,,,0.897888433658998,101105538227.873,48.5677040137013
,8035 JT Equity,TOKYO ELECTRON LTD,JP,AI Supercycle,Chips buildout,"Layer 4 - Other fab equipment - Manufacturing test, etch, deposition",,23.9642567018684,16.994633273703,11.4139693356048,51.2388503468781,124.57689477557,199.41137998692,179.942927028129,,,1.31136809949815,Near 52 weeks high,,0.983476394849785,25164955830.4642,62.3374179023617
,NEE US Equity,NEXTERA ENERGY INC,US,AI Supercycle,Renewable energy,Electricity provider,,18.929939453849,5.05348177253874,12.6126126126126,14.0267740789006,45.0640542577242,21.7737854251012,23.5082766585397,,,2.58992207514775,Near 52 weeks high,,0.995346432264736,25489178874.6513,64.598273967318
,SBUX US Equity,STARBUCKS CORP,US,Nextgen tech,,Consumer products,,18.5423376390703,8.21917907754657,3.33229618553654,15.6231861023665,18.6978308079267,-8.9212179380297,-14.1304339928163,,,2.49146073847045,Near 52 weeks high,,0.949627933600458,20472880295.0845,59.8795168292072
,300308 CH Equity,ZHONGJI INNOLIGHT CO LTD-A,CN - A ,AI Supercycle,Data center buildout,Photonics,,43.8629693188562,48.7093618926043,52.0854526958291,81.5789473684211,1002.91405385467,1370.3196347032,3690.52218533052,,,0.222608076221005,Near 52 weeks high,RSI Overbought,0.976695398863031,94967900221.191,83.6611920510566
,KO US Equity,COCA-COLA CO/THE,US,Nextgen tech,,Consumer products,,10.3587945302327,2.15615210833919,5.1267899383915,9.42475796771895,5.18477493008395,19.2806861286894,42.1543026077094,,,2.77850574778386,Near 52 weeks high,,0.930243902439024,32899470591.4943,50.9023242086741
,NFLX US Equity,NETFLIX INC,US,Nextgen tech,,Media,,2.01120968768461,2.08974889443931,8.30805098579255,-15.2088721968555,-15.3773923119201,182.110509071863,81.8930035171942,,,#N/A N/A,Near 52 weeks high,RSI Overbought,0.692092607090929,140041591230.753,41.4237660964805
,2269 HK Equity,WUXI BIOLOGICS CAYMAN INC,CN - H,Nextgen tech,,Pharmaceutical sciences,,4.24093423478796,0.118063754427388,-11.250654107797,-6.45339216767787,48.4463894967177,-31.8745257865976,-70.4176403350339,,,#N/A N/A,,,0.757727272727273,4281331748.57453,42.9791865112388
,PEP US Equity,PEPSICO INC,US,Nextgen tech,,Consumer products,,9.47057368223455,3.39331758300165,6.73887499022567,2.73836816116277,15.0690983284622,-16.0646916721066,8.60769876411982,,,3.65446374901764,Near 52 weeks high,,0.907977606717985,31680641615.5465,48.8960268991362
,6680 HK Equity,JL MAG RARE-EARTH CO LTD -H,CN - H,AI Supercycle,Chips buildout,Precious metals mining,,3.73443983402489,6.95187165775401,-13.7187230371009,-14.7485080988917,50.3759398496241,63.4320735444331,-5.32544378698223,,,2.34197189737001,Near 52 weeks high,,0.654266211604096,359575691.150611,44.4213552415929
,600111 CH Equity,CHINA NORTHERN RARE EARTH -A,CN - A ,AI Supercycle,Chips buildout,Precious metals mining,,0.661686232657407,3.55731225296442,-8.81670533642692,-7.8726313733151,105.04347826087,87.2171496625645,131.972454500738,,,0.279509772590042,Near 52 weeks high,,0.731634418750983,21778504406.1852,40.0549994824237
,1321 JT Equity,NF NIKKEI 225 ETF,JP,Index,,Index,,15.2904063833735,14.3146274149034,13.0047289923609,21.4188000781708,69.4762684124386,108.140703517588,105.388429752066,,,1.16350177019633,Near 52 weeks high,,0.987132644956315,4503123291.29744,64.184594382586
,GLD US Equity,SPDR GOLD SHARES,US,Geopolitics,,Commodity,,8.22537123253036,6.6587505369366,-7.24338098882679,14.1767346219861,39.9162555733833,133.234136975771,158.35531559873,,,#N/A N/A,,,0.845673925838729,132405966766.18,46.032061865191
,ANET US Equity,ARISTA NETWORKS INC,US,AI Supercycle,,Networking,,29.1541939010163,31.9189625777965,20.0598406984121,12.1765720008827,129.180506112044,340.853354756663,759.874808866641,,,#N/A N/A,,,0.966774988794263,32928299885.2446,72.1122926103649
,300750 CH Equity,CONTEMPORARY AMPEREX TECHN-A,CN - A ,AI Supercycle,,Lithium,,16.2649006622516,10.5569409808811,28.3145738927057,13.7724550898204,85.2915101110314,99.0576496674058,126.36676217765,,,0.990495235480067,,RSI Overbought,0.966411391779196,70812590333.6049,60.764745332385
,ST SP Equity,SINGAPORE TELECOMMUNICATIONS,SG,Nextgen tech,,Communication services,,1.74672155921636,-5.28455594690834,4.48430151148227,8.12064611164988,22.9551410926678,83.4645609217366,82.7450920553768,,,3.97379904595004,,,0.869070208728653,3592221550.06042,33.4197260420636
,AMD US Equity,ADVANCED MICRO DEVICES,US,AI Supercycle,Chips buildout,Layer 1 - Fabless/Chips desginer,,36.6313091566052,48.6731200137633,21.4953589480186,20.7219621114446,223.203119056066,248.66962038628,257.487397930296,,,#N/A N/A,Near 52 weeks high,RSI Overbought,0.98423699310167,294809524469.468,83.639551742582
,1211 HK Equity,BYD CO LTD-H,CN - H,Nextgen tech,,Automotive,,4.81012658227848,-3.27102803738318,5.0761421319797,-0.480769230769231,-20.4661885245902,35.1174934725848,75.3246753246753,,,0.408034586527239,Near 52 weeks high,,0.631643717782089,12863169926.5346,46.8184829626064
,AMZN US Equity,AMAZON.COM INC,US,AI Supercycle,,Hyperscalers,,12.6181023536665,23.0843475347687,6.98766958772532,13.7683429958765,36.7427907317759,140.16571116755,49.6509250988881,,,#N/A N/A,Near 52 weeks high,RSI Overbought,0.985664051934001,337982140380.491,76.3658945576447
,AVGO US Equity,BROADCOM INC,US,AI Supercycle,Chips buildout,Layer 1 - Fabless/Chips desginer,,20.8043272658093,31.9362852874442,29.2719724307854,18.5835716944078,123.194261196602,561.802254296666,789.986229609847,,,0.619091817185172,Near 52 weeks high,RSI Overbought,0.978174279658056,259932866523.726,77.1646317491745
,600519 CH Equity,KWEICHOW MOUTAI CO LTD-A,CN - A ,Nextgen tech,,Consumer products,,-0.490883590462833,0.82922981816632,5.73770491803279,-2.13793103448276,-8.58431309389596,-16.7741935483871,-31.7072701196446,,,3.59919084114644,Near 52 weeks high,,0.877434650455927,21757427749.844,45.2231901796439
,GOOGL US Equity,ALPHABET INC-CL A,US,AI Supercycle,,Hyperscalers,,7.5329254794344,16.6815916018584,1.68937605726385,30.3824309973982,112.763695786312,219.798069876793,193.420159613874,,,0.247838779032236,Near 52 weeks high,RSI Overbought,0.971031518624642,265418559705.12,66.2447186561623
,002371 CH Equity,NAURA TECHNOLOGY GROUP CO-A,CN - A ,AI Supercycle,Chips buildout,"Layer 4 - Other fab equipment - Manufacturing test, etch, deposition",,0.103264420138671,6.98198198198198,-4.27632904759986,14.5130183220829,40.5695120347231,92.6196269261963,285.366586538462,,,0.162893611303939,Near 52 weeks high,,0.876011235955056,19697565641.3995,54.0095991811283
,SPAB US Equity,SS SPDR P AGG BOND ETF,US,Thematic,,Bonds,,-0.349651831661713,0.706712283196995,-0.73529559392309,-1.64877446882563,1.22336076768064,-0.388350995998938,-14.0703530367495,,,4.0955320436355,Near 52 weeks high,,0.980129919755445,3700077083.02354,48.7474574727245
,SPY US Equity,SS SPDR S&P 500 ETF TRUST-US,US,Index,,Index,,3.70039846700401,8.46168165085142,2.26928416656291,4.60686780465578,29.588983191028,71.6913487160486,69.6439290742634,,,1.01460878123291,New 52 weeks high,,0.994469321579472,1556828900912.49,67.7662340360132
,2899 HK Equity,ZIJIN MINING GROUP CO LTD-H,CN - H,AI Supercycle,Chips buildout,Precious metals mining,,-0.108283703302651,5.85197934595525,-12.5177809388336,13.3292383292383,114.037122969838,180.395136778115,221.428571428571,,,1.87879436545902,,,0.766283524904215,9157233697.68966,48.3463204407789
,OR FP Equity,L'OREAL,EU,Nextgen tech,,Consumer products,,3.05730737592543,7.87887485648681,-2.35126006755,0.306912196423815,-1.29989495798319,-14.0324794144556,9.65718453683443,,,1.91565779147669,,,0.920411411779111,6602290782.70299,60.7880186390558
,9633 HK Equity,NONGFU SPRING CO LTD-H,CN - H,Nextgen tech,,Consumer products,,-1.9884009942005,11.4985862393968,-2.75380189066995,-12.289156626506,28.7619047619048,11.2103407755582,13.75,,,2.41415138601598,,,0.835911111111111,1438378390.81677,53.0286893719237
,XLK US Equity,SS TECHNOLOGY SELECT SECTOR,US,Thematic,,Technology,,7.99722545938365,14.4619877619468,6.68126802977178,6.16526761897311,51.720777235935,111.868664724207,117.304603413359,,,0.429940954982867,Near 52 weeks high,RSI Overbought,0.985331310065756,57363344716.9212,71.8282100568223
,SAN FP Equity,SANOFI,US,Nextgen tech,,Pharmaceutical sciences,,-0.680272108843523,5.13051305130514,2.35353029544318,-7.91755828359049,-12.4156400642742,-20.4823964209298,-3.71802049280913,,,5.03913880327676,,,0.831232208214721,7378907269.95699,56.5641714417654
,386 HK Equity,CHINA PETROLEUM & CHEMICAL-H,CN - H,AI Supercycle,Traditional energy,Integrated oil & gas,,-2.76595744680851,0,-13.1178707224334,8.55106888361046,16.5816326530612,-11.2621359223301,16.5816326530612,,,4.95657390579746,,,0.794736842105263,3053908966.96875,43.4763105769646
,MP US Equity,MP MATERIALS CORP,US,AI Supercycle,Chips buildout,Precious metals mining,,15.1901031377555,18.821541930614,-0.189155588234204,-10.5776024645894,143.444827738655,178.452065500546,97.8749990463257,,,#N/A N/A,,,0.631617797417469,10280162930.8979,57.9880232128852
,XLC US Equity,SS COMM SELECT SECTOR SPDR,US,Thematic,,Communication services,,0.419161154532448,5.63304183357189,-0.322663335613109,1.59238372102851,25.1892922999344,103.695990611918,53.2306479436737,,,1.21661473076087,Near 52 weeks high,,0.974959511648187,20251171201.5908,58.9744985099811
,BRK/B US Equity,BERKSHIRE HATHAWAY INC-CL B,US,Nextgen tech,,Financial,,-5.29335054987044,-1.83172599399813,-2.67235034377134,-4.37919370189621,-11.4908607717687,44.3183523364419,73.7244287798009,,,#N/A N/A,,,0.868061320493663,70485050789.3797,40.5535568457283
,8136 JT Equity,SANRIO CO LTD,JP,Nextgen tech,,Consumer products,,-2.87158993064333,-8.40961331179085,0.776329792901537,-33.273133121288,-18.5379939292794,129.442669327851,704.073640278407,,,1.3937282387848,,,0.545250431778929,4267629209.63594,40.3151799146155
,NVDA US Equity,NVIDIA CORP,US,AI Supercycle,Chips buildout,Layer 1 - Fabless/Chips desginer,,5.71352893282946,13.9497713411235,7.06279797803852,7.1835065981147,87.5786896454462,638.25900225445,1189.83072354082,,,0.020030044619895,Near 52 weeks high,,0.940855337600894,895381884681.972,64.6439092728266
,7203 JT Equity,TOYOTA MOTOR CORP,JP,Nextgen tech,,Automotive,,-9.67931744630774,-6.14490981351269,-11.7054932413,-1.82283338663256,15.52210724365,70.7452725250278,85.7229280096794,,,3.09849967384214,,,0.7665,12844355161.9053,33.5224152790391
,9618 HK Equity,JD.COM INC-CLASS A,CN - H,Nextgen tech,,Superapp,,3.12771503040835,10.7276119402985,2.32758620689655,-7.8416149068323,-4.42834138486312,-14.2341040462428,-60.3275401069519,,,3.3384058481592,,RSI Overbought,0.815716272600834,5036991412.70908,58.4570225866278
